Year,Sport,Event,Country,Medal Rank,Lat,Lon
2002,Snowboarding,Women's Parallel Giant Slalom,France,2,48.86666667,2.333333
2002,Snowboarding,Women's Halfpipe,France,2,48.86666667,2.333333
2002,Alpine Skiing,Women's Combined,Germany,3,52.51666667,13.4
2002,Biathlon,Men's 10-Kilometer Sprint,Germany,2,52.51666667,13.4
2002,Biathlon,Men's 12.5-Kilometer pursuit,Germany,3,52.51666667,13.4
2002,Biathlon,Men's 20 Kilometers,Germany,2,52.51666667,13.4
2002,Biathlon,Men's 4 × 7.5-Kilometer Relay,Germany,2,52.51666667,13.4
2002,Biathlon,Women's 7.5-Kilometer Sprint,Germany,1,52.51666667,13.4
2002,Biathlon,Women's 7.5-Kilometer Sprint,Germany,2,52.51666667,13.4
2002,Biathlon,Women's 10-Kilometer pursuit,Germany,2,52.51666667,13.4
2002,Biathlon,Women's 15 Kilometers,Germany,1,52.51666667,13.4
2002,Biathlon,Women's 4 × 7.5-Kilometer Relay,Germany,1,52.51666667,13.4
2002,Bobsled,Men's Two,Germany,1,52.51666667,13.4
2002,Bobsled,Men's Four,Germany,1,52.51666667,13.4
2002,Bobsled,Women's Two,Germany,2,52.51666667,13.4
2002,Bobsled,Women's Two,Germany,3,52.51666667,13.4
2002,Cross-Country Skiing,Men's Sprint,Germany,2,52.51666667,13.4
2002,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Germany,3,52.51666667,13.4
2002,Cross-Country Skiing,Women's Sprint,Germany,2,52.51666667,13.4
2002,Cross-Country Skiing,Women's 5/5-Kilometer pursuit,Germany,3,52.51666667,13.4
2002,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Germany,1,52.51666667,13.4
2002,Luge,Men's Singles,Germany,2,52.51666667,13.4
2002,Luge,Men's Doubles,Germany,1,52.51666667,13.4
2002,Luge,Women's Singles,Germany,1,52.51666667,13.4
2002,Luge,Women's Singles,Germany,2,52.51666667,13.4
2002,Luge,Women's Singles,Germany,3,52.51666667,13.4
2002,Nordic Combined,Men's Team,Germany,2,52.51666667,13.4
2002,Nordic Combined,Men's Sprint,Germany,2,52.51666667,13.4
2002,Ski Jumping,"Men's Normal Hill, Individual",Germany,2,52.51666667,13.4
2002,Ski Jumping,"Men's Large Hill, Team",Germany,1,52.51666667,13.4
2002,Speedskating,"Men's 5,000 Meters",Germany,3,52.51666667,13.4
2002,Speedskating,Women's 500 Meters,Germany,2,52.51666667,13.4
2002,Speedskating,Women's 500 Meters,Germany,3,52.51666667,13.4
2002,Speedskating,"Women's 1,000 Meters",Germany,2,52.51666667,13.4
2002,Speedskating,"Women's 1,500 Meters",Germany,1,52.51666667,13.4
2002,Speedskating,"Women's 1,500 Meters",Germany,2,52.51666667,13.4
2002,Speedskating,"Women's 3,000 Meters",Germany,1,52.51666667,13.4
2002,Speedskating,"Women's 5,000 Meters",Germany,1,52.51666667,13.4
2002,Curling,Women's Curling,Great Britain,1,51.5,-0.083333
2002,Skeleton,Women's Skeleton,Great Britain,3,51.5,-0.083333
2002,Alpine Skiing,Women's Downhill,Italy,2,41.9,12.483333
2002,Alpine Skiing,Women's Super G,Italy,1,41.9,12.483333
2002,Alpine Skiing,Women's Super G,Italy,3,41.9,12.483333
2002,Cross-Country Skiing,Men's Sprint,Italy,3,41.9,12.483333
2002,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Italy,2,41.9,12.483333
2002,Cross-Country Skiing,Women's 10 Kilometers,Italy,3,41.9,12.483333
2002,Cross-Country Skiing,Women's 15 Kilometers,Italy,1,41.9,12.483333
2002,Cross-Country Skiing,Women's 30 Kilometers,Italy,1,41.9,12.483333
2002,Cross-Country Skiing,Women's 30 Kilometers,Italy,2,41.9,12.483333
2002,Figure Skating,Mixed Ice Dancing,Italy,3,41.9,12.483333
2002,Luge,Men's Singles,Italy,1,41.9,12.483333
2002,Short-Track Speedskating,"Men's 5,000-Meter Relay",Italy,2,41.9,12.483333
2002,Snowboarding,Women's Parallel Giant Slalom,Italy,3,41.9,12.483333
2002,Freestyle Skiing,Women's Moguls,Japan,3,35.68333333,139.75
2002,Speedskating,Men's 500 Meters,Japan,2,35.68333333,139.75
2002,Speedskating,"Men's 1,000 Meters",Netherlands,1,52.35,4.916667
2002,Speedskating,"Men's 1,000 Meters",Netherlands,2,52.35,4.916667
2002,Speedskating,"Men's 1,500 Meters",Netherlands,2,52.35,4.916667
2002,Speedskating,"Men's 5,000 Meters",Netherlands,1,52.35,4.916667
2002,Speedskating,"Men's 10,000 Meters",Netherlands,1,52.35,4.916667
2002,Speedskating,"Men's 10,000 Meters",Netherlands,2,52.35,4.916667
2002,Speedskating,"Women's 3,000 Meters",Netherlands,2,52.35,4.916667
2002,Speedskating,"Women's 5,000 Meters",Netherlands,2,52.35,4.916667
2002,Alpine Skiing,Men's Downhill,Norway,2,59.91666667,10.75
2002,Alpine Skiing,Men's Super G,Norway,1,59.91666667,10.75
2002,Alpine Skiing,Men's Giant Slalom,Norway,3,59.91666667,10.75
2002,Alpine Skiing,Men's Combined,Norway,1,59.91666667,10.75
2002,Biathlon,Men's 10-Kilometer Sprint,Norway,1,59.91666667,10.75
2002,Biathlon,Men's 12.5-Kilometer pursuit,Norway,1,59.91666667,10.75
2002,Biathlon,Men's 20 Kilometers,Norway,1,59.91666667,10.75
2002,Biathlon,Men's 4 × 7.5-Kilometer Relay,Norway,1,59.91666667,10.75
2002,Biathlon,Women's 15 Kilometers,Norway,2,59.91666667,10.75
2002,Biathlon,Women's 4 × 7.5-Kilometer Relay,Norway,2,59.91666667,10.75
2002,Cross-Country Skiing,Men's Sprint,Norway,1,59.91666667,10.75
2002,Cross-Country Skiing,Men's 15 Kilometers,Norway,2,59.91666667,10.75
2002,Cross-Country Skiing,Men's 30 Kilometers,Norway,3,59.91666667,10.75
2002,Cross-Country Skiing,Men's 50 Kilometers,Norway,3,59.91666667,10.75
2002,Cross-Country Skiing,Men's 10/10-Kilometer pursuit,Norway,1,59.91666667,10.75
2002,Cross-Country Skiing,Men's 10/10-Kilometer pursuit,Norway,1,59.91666667,10.75
2002,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Norway,1,59.91666667,10.75
2002,Cross-Country Skiing,Women's Sprint,Norway,3,59.91666667,10.75
2002,Cross-Country Skiing,Women's 10 Kilometers,Norway,1,59.91666667,10.75
2002,Cross-Country Skiing,Women's 30 Kilometers,Norway,3,59.91666667,10.75
2002,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Norway,2,59.91666667,10.75
2002,Curling,Men's Curling,Norway,1,59.91666667,10.75
2002,Freestyle Skiing,Women's Moguls,Norway,1,59.91666667,10.75
2002,Speedskating,"Men's 1,500 Meters",Norway,3,59.91666667,10.75
2002,Speedskating,"Men's 10,000 Meters",Norway,3,59.91666667,10.75
2002,Ski Jumping,"Men's Normal Hill, Individual",Poland,3,52.25,21
2002,Ski Jumping,"Men's Large Hill, Individual",Poland,2,52.25,21
2002,Biathlon,Men's 20 Kilometers,Russia,3,55.75,37.6
2002,Biathlon,Women's 10-Kilometer pursuit,Russia,1,55.75,37.6
2002,Biathlon,Women's 4 × 7.5-Kilometer Relay,Russia,3,55.75,37.6
2002,Cross-Country Skiing,Men's 50 Kilometers,Russia,1,55.75,37.6
2002,Cross-Country Skiing,Women's Sprint,Russia,1,55.75,37.6
2002,Cross-Country Skiing,Women's 10 Kilometers,Russia,2,55.75,37.6
2002,Cross-Country Skiing,Women's 15 Kilometers,Russia,3,55.75,37.6
2002,Figure Skating,Men's Singles,Russia,1,55.75,37.6
2002,Figure Skating,Men's Singles,Russia,2,55.75,37.6
2002,Figure Skating,Mixed Pairs,Russia,1,55.75,37.6
2002,Figure Skating,Mixed Ice Dancing,Russia,2,55.75,37.6
2002,Figure Skating,Women's Singles,Russia,2,55.75,37.6
2002,Ice Hockey,Men's Ice Hockey,Russia,3,55.75,37.6
2002,Ski Jumping,"Men's Large Hill, Team",Slovenia,3,46.05,14.516667
2002,Short-Track Speedskating,"Women's 1,000 Meters",South Korea,2,37.55,126.983333
2002,Short-Track Speedskating,"Women's 1,500 Meters",South Korea,1,37.55,126.983333
2002,Short-Track Speedskating,"Women's 1,500 Meters",South Korea,2,37.55,126.983333
2002,Short-Track Speedskating,"Women's 3,000-Meter Relay",South Korea,1,37.55,126.983333
2002,Alpine Skiing,Women's Giant Slalom,Sweden,2,59.33333333,18.05
2002,Alpine Skiing,Women's Slalom,Sweden,3,59.33333333,18.05
2002,Biathlon,Women's 7.5-Kilometer Sprint,Sweden,3,59.33333333,18.05
2002,Biathlon,Women's 15 Kilometers,Sweden,3,59.33333333,18.05
2002,Cross-Country Skiing,Men's 10/10-Kilometer pursuit,Sweden,3,59.33333333,18.05
2002,Ice Hockey,Women's Ice Hockey,Sweden,3,59.33333333,18.05
2002,Snowboarding,Men's Parallel Giant Slalom,Sweden,2,59.33333333,18.05
2002,Alpine Skiing,Women's Giant Slalom,Switzerland,3,46.91666667,7.466667
2002,Bobsled,Men's Two,Switzerland,2,46.91666667,7.466667
2002,Bobsled,Men's Two,Switzerland,3,46.91666667,7.466667
2002,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Switzerland,3,46.91666667,7.466667
2002,Curling,Men's Curling,Switzerland,3,46.91666667,7.466667
2002,Curling,Women's Curling,Switzerland,2,46.91666667,7.466667
2002,Skeleton,Men's Skeleton,Switzerland,3,46.91666667,7.466667
2002,Ski Jumping,"Men's Normal Hill, Individual",Switzerland,1,46.91666667,7.466667
2002,Ski Jumping,"Men's Large Hill, Individual",Switzerland,1,46.91666667,7.466667
2002,Snowboarding,Men's Parallel Giant Slalom,Switzerland,1,46.91666667,7.466667
2002,Snowboarding,Women's Halfpipe,Switzerland,3,46.91666667,7.466667
2002,Alpine Skiing,Men's Giant Slalom,United States,2,38.9072,77.0369
2002,Alpine Skiing,Men's Combined,United States,2,38.9072,77.0369
2002,Bobsled,Men's Four,United States,2,38.9072,77.0369
2002,Bobsled,Men's Four,United States,3,38.9072,77.0369
2002,Bobsled,Women's Two,United States,1,38.9072,77.0369
2002,Figure Skating,Men's Singles,United States,3,38.9072,77.0369
2002,Figure Skating,Women's Singles,United States,1,38.9072,77.0369
2002,Figure Skating,Women's Singles,United States,3,38.9072,77.0369
2002,Freestyle Skiing,Men's Moguls,United States,2,38.9072,77.0369
2002,Freestyle Skiing,Men's Aerials,United States,2,38.9072,77.0369
2002,Freestyle Skiing,Women's Moguls,United States,2,38.9072,77.0369
2002,Ice Hockey,Men's Ice Hockey,United States,2,38.9072,77.0369
2002,Ice Hockey,Women's Ice Hockey,United States,2,38.9072,77.0369
2002,Luge,Men's Doubles,United States,2,38.9072,77.0369
2002,Luge,Men's Doubles,United States,3,38.9072,77.0369
2002,Short-Track Speedskating,Men's 500 Meters,United States,3,38.9072,77.0369
2002,Short-Track Speedskating,"Men's 1,000 Meters",United States,2,38.9072,77.0369
2002,Short-Track Speedskating,"Men's 1,500 Meters",United States,1,38.9072,77.0369
2002,Skeleton,Men's Skeleton,United States,1,38.9072,77.0369
2002,Skeleton,Women's Skeleton,United States,1,38.9072,77.0369
2002,Skeleton,Women's Skeleton,United States,2,38.9072,77.0369
2002,Snowboarding,Men's Parallel Giant Slalom,United States,3,38.9072,77.0369
2002,Snowboarding,Men's Halfpipe,United States,1,38.9072,77.0369
2002,Snowboarding,Men's Halfpipe,United States,2,38.9072,77.0369
2002,Snowboarding,Men's Halfpipe,United States,3,38.9072,77.0369
2002,Snowboarding,Women's Halfpipe,United States,1,38.9072,77.0369
2002,Speedskating,Men's 500 Meters,United States,1,38.9072,77.0369
2002,Speedskating,Men's 500 Meters,United States,3,38.9072,77.0369
2002,Speedskating,"Men's 1,000 Meters",United States,3,38.9072,77.0369
2002,Speedskating,"Men's 1,500 Meters",United States,1,38.9072,77.0369
2002,Speedskating,"Men's 5,000 Meters",United States,2,38.9072,77.0369
2002,Speedskating,"Women's 1,000 Meters",United States,1,38.9072,77.0369
2002,Speedskating,"Women's 1,000 Meters",United States,3,38.9072,77.0369
2002,Speedskating,"Women's 1,500 Meters",United States,3,38.9072,77.0369
2006,Freestyle Skiing,Men's Moguls,Australia,1,-35.26666667,149.133333
2006,Freestyle Skiing,Women's Aerials,Australia,3,-35.26666667,149.133333
2006,Alpine Skiing,Men's Downhill,Austria,2,48.2,16.366667
2006,Alpine Skiing,Men's Super G,Austria,2,48.2,16.366667
2006,Alpine Skiing,Men's Giant Slalom,Austria,1,48.2,16.366667
2006,Alpine Skiing,Men's Giant Slalom,Austria,3,48.2,16.366667
2006,Alpine Skiing,Men's Slalom,Austria,1,48.2,16.366667
2006,Alpine Skiing,Men's Slalom,Austria,2,48.2,16.366667
2006,Alpine Skiing,Men's Slalom,Austria,3,48.2,16.366667
2006,Alpine Skiing,Men's Combined,Austria,3,48.2,16.366667
2006,Alpine Skiing,Women's Downhill,Austria,1,48.2,16.366667
2006,Alpine Skiing,Women's Super G,Austria,1,48.2,16.366667
2006,Alpine Skiing,Women's Super G,Austria,3,48.2,16.366667
2006,Alpine Skiing,Women's Slalom,Austria,2,48.2,16.366667
2006,Alpine Skiing,Women's Slalom,Austria,3,48.2,16.366667
2006,Alpine Skiing,Women's Combined,Austria,2,48.2,16.366667
2006,Cross-Country Skiing,Men's 50 Kilometers,Austria,3,48.2,16.366667
2006,Luge,Men's Doubles,Austria,1,48.2,16.366667
2006,Nordic Combined,Men's Team,Austria,1,48.2,16.366667
2006,Nordic Combined,Men's Individual,Austria,2,48.2,16.366667
2006,Nordic Combined,Men's Sprint,Austria,1,48.2,16.366667
2006,Ski Jumping,"Men's Large Hill, Individual",Austria,1,48.2,16.366667
2006,Ski Jumping,"Men's Large Hill, Individual",Austria,2,48.2,16.366667
2006,Ski Jumping,"Men's Large Hill, Team",Austria,1,48.2,16.366667
2006,Snowboarding,Men's Parallel Giant Slalom,Austria,3,48.2,16.366667
2006,Freestyle Skiing,Men's Aerials,Belarus,2,53.9,27.566667
2006,Short-Track Speedskating,Women's 500 Meters,Bulgaria,2,42.68333333,23.316667
2006,Bobsled,Men's Two,Canada,2,45.41666667,-75.7
2006,Cross-Country Skiing,Women's Sprint,Canada,1,45.41666667,-75.7
2006,Cross-Country Skiing,Women's Team Sprint,Canada,2,45.41666667,-75.7
2006,Curling,Men's Curling,Canada,1,45.41666667,-75.7
2006,Curling,Women's Curling,Canada,3,45.41666667,-75.7
2006,Figure Skating,Men's Singles,Canada,3,45.41666667,-75.7
2006,Freestyle Skiing,Women's Moguls,Canada,1,45.41666667,-75.7
2006,Ice Hockey,Women's Ice Hockey,Canada,1,45.41666667,-75.7
2006,Short-Track Speedskating,Men's 500 Meters,Canada,2,45.41666667,-75.7
2006,Short-Track Speedskating,"Men's 5,000-Meter Relay",Canada,2,45.41666667,-75.7
2006,Short-Track Speedskating,Women's 500 Meters,Canada,3,45.41666667,-75.7
2006,Short-Track Speedskating,"Women's 3,000-Meter Relay",Canada,2,45.41666667,-75.7
2006,Skeleton,Men's Skeleton,Canada,1,45.41666667,-75.7
2006,Skeleton,Men's Skeleton,Canada,2,45.41666667,-75.7
2006,Skeleton,Women's Skeleton,Canada,3,45.41666667,-75.7
2006,Snowboarding,Women's Boardercross,Canada,3,45.41666667,-75.7
2006,Speedskating,Men's Team Pursuit (8 laps),Canada,2,45.41666667,-75.7
2006,Speedskating,"Women's 1,000 Meters",Canada,2,45.41666667,-75.7
2006,Speedskating,"Women's 1,500 Meters",Canada,1,45.41666667,-75.7
2006,Speedskating,"Women's 1,500 Meters",Canada,2,45.41666667,-75.7
2006,Speedskating,"Women's 3,000 Meters",Canada,3,45.41666667,-75.7
2006,Speedskating,"Women's 5,000 Meters",Canada,1,45.41666667,-75.7
2006,Speedskating,"Women's 5,000 Meters",Canada,3,45.41666667,-75.7
2006,Speedskating,Women's Team Pursuit (6 laps),Canada,2,45.41666667,-75.7
2006,Figure Skating,Mixed Pairs,China,2,39.91666667,116.383333
2006,Figure Skating,Mixed Pairs,China,3,39.91666667,116.383333
2006,Freestyle Skiing,Men's Aerials,China,1,39.91666667,116.383333
2006,Freestyle Skiing,Women's Aerials,China,2,39.91666667,116.383333
2006,Short-Track Speedskating,"Men's 1,500 Meters",China,3,39.91666667,116.383333
2006,Short-Track Speedskating,Women's 500 Meters,China,1,39.91666667,116.383333
2006,Short-Track Speedskating,"Women's 1,000 Meters",China,2,39.91666667,116.383333
2006,Short-Track Speedskating,"Women's 1,000 Meters",China,3,39.91666667,116.383333
2006,Short-Track Speedskating,"Women's 1,500 Meters",China,3,39.91666667,116.383333
2006,Speedskating,Women's 500 Meters,China,2,39.91666667,116.383333
2006,Speedskating,Women's 500 Meters,China,3,39.91666667,116.383333
2006,Alpine Skiing,Men's Combined,Croatia,2,45.8,16
2006,Alpine Skiing,Women's Super G,Croatia,2,45.8,16
2006,Alpine Skiing,Women's Combined,Croatia,1,45.8,16
2006,Cross-Country Skiing,Men's 15 Kilometers,Czech Republic,2,50.08333333,14.466667
2006,Cross-Country Skiing,Women's 30 Kilometers,Czech Republic,1,50.08333333,14.466667
2006,Cross-Country Skiing,Women's 15 km Skiathlon,Czech Republic,2,50.08333333,14.466667
2006,Ice Hockey,Men's Ice Hockey,Czech Republic,3,50.08333333,14.466667
2006,Cross-Country Skiing,Men's 15 Kilometers,Estonia,1,59.43333333,24.716667
2006,Cross-Country Skiing,Women's 10 Kilometers,Estonia,1,59.43333333,24.716667
2006,Cross-Country Skiing,Women's 15 km Skiathlon,Estonia,1,59.43333333,24.716667
2006,Alpine Skiing,Women's Giant Slalom,Finland,2,60.16666667,24.933333
2006,Cross-Country Skiing,Women's Team Sprint,Finland,3,60.16666667,24.933333
2006,Curling,Men's Curling,Finland,2,60.16666667,24.933333
2006,Freestyle Skiing,Men's Moguls,Finland,2,60.16666667,24.933333
2006,Ice Hockey,Men's Ice Hockey,Finland,2,60.16666667,24.933333
2006,Nordic Combined,Men's Team,Finland,3,60.16666667,24.933333
2006,Ski Jumping,"Men's Normal Hill, Individual",Finland,2,60.16666667,24.933333
2006,Ski Jumping,"Men's Large Hill, Team",Finland,2,60.16666667,24.933333
2006,Snowboarding,Men's Halfpipe,Finland,3,60.16666667,24.933333
2006,Alpine Skiing,Men's Downhill,France,1,48.86666667,2.333333
2006,Alpine Skiing,Men's Giant Slalom,France,2,48.86666667,2.333333
2006,Biathlon,Men's 12.5-Kilometer pursuit,France,1,48.86666667,2.333333
2006,Biathlon,Men's 4 × 7.5-Kilometer Relay,France,3,48.86666667,2.333333
2006,Biathlon,Women's 7.5-Kilometer Sprint,France,1,48.86666667,2.333333
2006,Biathlon,Women's 4 × 6-Kilometer Relay,France,3,48.86666667,2.333333
2006,Cross-Country Skiing,Men's Sprint,France,2,48.86666667,2.333333
2006,Freestyle Skiing,Women's Moguls,France,3,48.86666667,2.333333
2006,Snowboarding,Men's Boardercross,France,3,48.86666667,2.333333
2006,Biathlon,Men's 10-Kilometer Sprint,Germany,1,52.51666667,13.4
2006,Biathlon,Men's 12.5-Kilometer pursuit,Germany,3,52.51666667,13.4
2006,Biathlon,Men's 15-Kilometer Mass Start,Germany,1,52.51666667,13.4
2006,Biathlon,Men's 20 Kilometers,Germany,1,52.51666667,13.4
2006,Biathlon,Men's 4 × 7.5-Kilometer Relay,Germany,1,52.51666667,13.4
2006,Biathlon,Women's 10-Kilometer pursuit,Germany,1,52.51666667,13.4
2006,Biathlon,Women's 10-Kilometer pursuit,Germany,2,52.51666667,13.4
2006,Biathlon,Women's 12.5-Kilometer Mass Start,Germany,2,52.51666667,13.4
2006,Biathlon,Women's 12.5-Kilometer Mass Start,Germany,3,52.51666667,13.4
2006,Biathlon,Women's 15 Kilometers,Germany,2,52.51666667,13.4
2006,Biathlon,Women's 4 × 6-Kilometer Relay,Germany,2,52.51666667,13.4
2006,Bobsled,Men's Two,Germany,1,52.51666667,13.4
2006,Bobsled,Men's Four,Germany,1,52.51666667,13.4
2006,Bobsled,Women's Two,Germany,1,52.51666667,13.4
2006,Cross-Country Skiing,Men's 15 Kilometers,Germany,3,52.51666667,13.4
2006,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Germany,2,52.51666667,13.4
2006,Cross-Country Skiing,Women's Sprint,Germany,2,52.51666667,13.4
2006,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Germany,2,52.51666667,13.4
2006,Luge,Men's Doubles,Germany,2,52.51666667,13.4
2006,Luge,Women's Singles,Germany,1,52.51666667,13.4
2006,Luge,Women's Singles,Germany,2,52.51666667,13.4
2006,Luge,Women's Singles,Germany,3,52.51666667,13.4
2006,Nordic Combined,Men's Team,Germany,2,52.51666667,13.4
2006,Nordic Combined,Men's Individual,Germany,1,52.51666667,13.4
2006,Nordic Combined,Men's Sprint,Germany,3,52.51666667,13.4
2006,Snowboarding,Women's Parallel Giant Slalom,Germany,2,52.51666667,13.4
2006,Speedskating,"Women's 1,000 Meters",Germany,3,52.51666667,13.4
2006,Speedskating,"Women's 5,000 Meters",Germany,2,52.51666667,13.4
2006,Speedskating,Women's Team Pursuit (6 laps),Germany,1,52.51666667,13.4
2006,Skeleton,Women's Skeleton,Great Britain,2,51.5,-0.083333
2006,Bobsled,Women's Two,Italy,3,41.9,12.483333
2006,Cross-Country Skiing,Men's 50 Kilometers,Italy,1,41.9,12.483333
2006,Cross-Country Skiing,Men's 30 km Skiathlon,Italy,3,41.9,12.483333
2006,Cross-Country Skiing,Men's 4 × 10-Kilometer Relay,Italy,1,41.9,12.483333
2006,Cross-Country Skiing,Women's 4 × 5-Kilometer Relay,Italy,3,41.9,12.483333
2006,Luge,Men's Singles,Italy,1,41.9,12.483333
2006,Luge,Men's Doubles,Italy,3,41.9,12.483333
2006,Short-Track Speedskating,"Women's 3,000-Meter Relay",Italy,3,41.9,12.483333
2006,Speedskating,"Men's 1,500 Meters",Italy,1,41.9,12.483333
2006,Speedskating,"Men's 5,000 Meters",Italy,3,41.9,12.483333
2006,Speedskating,Men's Team Pursuit (8 laps),Italy,1,41.9,12.483333
2006,Figure Skating,Women's Singles,Japan,1,35.68333333,139.75
2006,Luge,Men's Singles,Latvia,3,56.95,24.1
2006,Speedskating,"Men's 1,000 Meters",Netherlands,3,52.35,4.916667
2006,Speedskating,"Men's 5,000 Meters",Netherlands,2,52.35,4.916667
2006,Speedskating,"Men's 10,000 Meters",Netherlands,1,52.35,4.916667
2006,Speedskating,"Men's 10,000 Meters",Netherlands,3,52.35,4.916667
2006,Speedskating,Men's Team Pursuit (8 laps),Netherlands,3,52.35,4.916667
2006,Speedskating,"Women's 1,000 Meters",Netherlands,1,52.35,4.916667
2006,Speedskating,"Women's 1,500 Meters",Netherlands,3,52.35,4.916667
2006,Speedskating,"Women's 3,000 Meters",Netherlands,1,52.35,4.916667
2006,Speedskating,"Women's 3,000 Meters",Netherlands,2,52.35,4.916667
2006,Alpine Skiing,Men's Super G,Norway,1,59.91666667,10.75
2006,Biathlon,Men's 10-Kilometer Sprint,Norway,2,59.91666667,10.75
